order_id,payment_value,payment_type,payment_installments
CA-2016-155138,807.90802,credit_card,5
CA-2016-155166,146.4100037,credit_card,3
CA-2016-155187,161.9120026,credit_card,1
CA-2016-155383,2275.5,credit_card,1
CA-2016-155439,101.9400024,credit_card,3
CA-2016-155446,31.10400009,credit_card,6
CA-2016-155474,2108.144043,credit_card,2
CA-2016-155481,677.8400269,credit_card,1
CA-2016-155488,111.9000015,credit_card,2
CA-2016-155516,386.6860046,voucher,5
CA-2016-155530,76.1760025,debit_card,2
CA-2016-155551,339.3659973,credit_card,10
CA-2016-155565,7.239999771,credit_card,1
CA-2016-155670,106.6399994,credit_card,10
CA-2016-155747,1702.119995,debit_card,10
CA-2016-155845,5.28000021,credit_card,1
CA-2016-155978,37.29999924,credit_card,2
CA-2016-155992,54.99000168,credit_card,10
CA-2016-156251,56.06000137,credit_card,5
CA-2016-156265,492.4580078,credit_card,1
CA-2016-156300,166.8399963,credit_card,4
CA-2016-156503,1145.80603,credit_card,2
CA-2016-156573,527.8400269,credit_card,3
CA-2016-156685,394.302002,credit_card,8
CA-2016-156748,351.3680115,credit_card,1
CA-2016-156811,9.815999985,credit_card,8
CA-2016-157000,534.8920288,debit_card,10
CA-2016-157161,1082.22998,credit_card,2
CA-2016-157217,99.80999756,credit_card,8
CA-2016-157245,23.10000038,debit_card,2
CA-2016-157259,999.4320068,credit_card,10
CA-2016-157266,3290.246094,credit_card,1
CA-2016-157280,3025.39209,debit_card,10
CA-2016-157336,273.5440063,credit_card,2
CA-2016-157364,721.875,credit_card,8
CA-2016-157511,260.8800049,credit_card,2
CA-2016-157588,841.9140015,credit_card,4
CA-2016-157686,57.68999863,credit_card,10
CA-2016-157707,249.5679932,debit_card,8
CA-2016-157714,1369.764038,debit_card,3
CA-2016-157742,103.5,credit_card,1
CA-2016-157749,971.5200195,credit_card,1
CA-2016-157763,18.70400047,credit_card,2
CA-2016-157791,8.819999695,credit_card,1
CA-2016-157868,54.95999908,credit_card,5
CA-2016-158001,115.7919998,credit_card,2
CA-2016-158043,17499.94922,debit_card,1
CA-2016-158099,104.0999985,debit_card,2
CA-2016-158155,191.3760071,credit_card,3
CA-2016-158211,81.48400116,credit_card,1
CA-2016-158260,348.928009,credit_card,3
CA-2016-158302,5.19299984,credit_card,4
CA-2016-158358,188.552002,credit_card,8
CA-2016-158435,198.5540009,credit_card,2
CA-2016-158547,24.04800034,credit_card,4
CA-2016-158568,1713.48999,credit_card,8
CA-2016-158575,5.544000149,credit_card,2
CA-2016-158610,69.12000275,debit_card,10
CA-2016-158617,42.75999832,credit_card,8
CA-2016-158694,2290.290039,credit_card,10
CA-2016-158778,41.39400101,voucher,1
CA-2016-158806,686.9299927,credit_card,3
CA-2016-158834,106.6999969,credit_card,1
CA-2016-158841,143.3840027,credit_card,3
CA-2016-158869,1279.165039,credit_card,1
CA-2016-158925,159.9600067,credit_card,8
CA-2016-159009,53.27999878,credit_card,6
CA-2016-159016,1041.167236,debit_card,5
CA-2016-159023,22,credit_card,3
CA-2016-159142,547.0739746,credit_card,1
CA-2016-159212,593.2199707,credit_card,2
CA-2016-159345,2395.199951,credit_card,8
CA-2016-159373,276.6000061,debit_card,1
CA-2016-159639,34.94400024,credit_card,1
CA-2016-159653,25.58399963,credit_card,2
CA-2016-159730,126.4560013,credit_card,1
CA-2016-159737,6.912000179,credit_card,2
CA-2016-159765,24.89999962,credit_card,1
CA-2016-159912,323.1279907,credit_card,8
CA-2016-159940,287.8399963,credit_card,1
CA-2016-159989,14.47999954,credit_card,4
CA-2016-160108,159.5839996,credit_card,3
CA-2016-160129,298.9760132,credit_card,2
CA-2016-160136,6.257999897,credit_card,4
CA-2016-160234,49.08000183,credit_card,10
CA-2016-160241,437.8500061,credit_card,7
CA-2016-160304,226.0559998,credit_card,2
CA-2016-160479,25.5,credit_card,3
CA-2016-160486,361.3760071,credit_card,10
CA-2016-160500,57.33000183,voucher,1
CA-2016-160535,1440.33606,credit_card,1
CA-2016-160598,57.57600021,credit_card,5
CA-2016-160717,1659.972046,credit_card,3
CA-2016-160745,57.47999954,voucher,4
CA-2016-160815,14.61999989,debit_card,2
CA-2016-160941,162.5440063,credit_card,8
CA-2016-161025,7999.97998,credit_card,2
CA-2016-161095,194.8600006,credit_card,3
CA-2016-161158,120,credit_card,1
CA-2016-161207,410.3519897,debit_card,6
CA-2016-161389,29.70000076,credit_card,1
CA-2016-161473,581.9559937,credit_card,1
CA-2016-161543,600.5300293,credit_card,2
CA-2016-161662,5.903999805,credit_card,4
CA-2016-161669,723.3439941,debit_card,4
CA-2016-161676,71.98000336,credit_card,4
CA-2016-161746,243.7279968,credit_card,8
CA-2016-161781,47.52000046,credit_card,1
CA-2016-161816,642.8900146,credit_card,4
CA-2016-161907,112.9700012,credit_card,8
CA-2016-161928,13.24800014,debit_card,6
CA-2016-162082,114.8000031,credit_card,2
CA-2016-162110,333.9989929,credit_card,6
CA-2016-162159,22.71999931,credit_card,5
CA-2016-162187,1601.291992,credit_card,5
CA-2016-162222,353.5679932,credit_card,6
CA-2016-162236,824.3319702,credit_card,1
CA-2016-162313,49.65000153,credit_card,4
CA-2016-162348,174.9499969,credit_card,4
CA-2016-162355,798.4799805,debit_card,7
CA-2016-162383,250.6459961,credit_card,2
CA-2016-162390,2032.942017,credit_card,3
CA-2016-162404,111.1500015,debit_card,10
CA-2016-162614,24.47200012,credit_card,4
CA-2016-162726,124.6800003,credit_card,1
CA-2016-162733,4.927999973,credit_card,2
CA-2016-162747,20.01600075,credit_card,1
CA-2016-162901,563.9199829,credit_card,2
CA-2016-162943,41.72000122,credit_card,8
CA-2016-163048,7.967999935,credit_card,6
CA-2016-163153,133.223999,credit_card,2
CA-2016-163167,1707.706055,credit_card,3
CA-2016-163174,129.9799957,credit_card,1
CA-2016-163202,194.8480072,voucher,1
CA-2016-163216,1091.930054,credit_card,10
CA-2016-163328,473.5379944,credit_card,7
CA-2016-163384,67.00800323,credit_card,3
CA-2016-163398,95.88800049,credit_card,6
CA-2016-163573,30.99200058,credit_card,6
CA-2016-163594,146.0619965,credit_card,4
CA-2016-163636,11.53999996,credit_card,10
CA-2016-163755,2.303999901,credit_card,6
CA-2016-163776,1734.04895,debit_card,6
CA-2016-163804,283.4559937,credit_card,3
CA-2016-163937,35.23199844,debit_card,1
CA-2016-163951,591.3200073,credit_card,1
CA-2016-163972,54.19200134,credit_card,8
CA-2016-163986,48.7840004,debit_card,3
CA-2016-164035,32.04000092,credit_card,4
CA-2016-164154,58.19400024,credit_card,2
CA-2016-164399,1425.140015,credit_card,3
CA-2016-164483,755.960022,debit_card,5
CA-2016-164490,37.68000031,credit_card,7
CA-2016-164511,101.2639999,voucher,6
CA-2016-164574,894.5200195,debit_card,1
CA-2016-164637,43.51200104,credit_card,4
CA-2016-164672,64.86399841,credit_card,10
CA-2016-164735,9.989999771,debit_card,2
CA-2016-164770,6.131999969,credit_card,2
CA-2016-164784,749.8839722,credit_card,5
CA-2016-164889,965.8499756,credit_card,4
CA-2016-164896,307.980011,credit_card,1
CA-2016-164924,853.09198,credit_card,2
CA-2016-164938,15.26000023,credit_card,17
CA-2016-165015,51.58800125,credit_card,7
CA-2016-165148,1439.968018,debit_card,5
CA-2016-165169,249.9839935,credit_card,1
CA-2016-165218,149.9299927,credit_card,8
CA-2016-165316,596.9060059,credit_card,4
CA-2016-165330,1360.468018,credit_card,8
CA-2016-165484,267.428009,debit_card,2
CA-2016-165561,42.61600113,credit_card,5
CA-2016-165820,61.95999908,credit_card,4
CA-2016-165827,2799.959961,credit_card,8
CA-2016-165848,121.5479965,credit_card,1
CA-2016-165918,626.8339844,credit_card,3
CA-2016-165995,172.1499939,credit_card,1
CA-2016-166163,469.9500122,credit_card,3
CA-2016-166226,1109.819946,debit_card,5
CA-2016-166240,159.8399963,credit_card,8
CA-2016-166275,489.9200134,credit_card,2
CA-2016-166282,232.5599976,credit_card,10
CA-2016-166373,258.8999939,credit_card,6
CA-2016-166380,20.72299957,debit_card,2
CA-2016-166429,4.788000107,credit_card,10
CA-2016-166443,19.36000061,credit_card,2
CA-2016-166618,134.1080017,credit_card,10
CA-2016-166625,83.90000153,credit_card,2
CA-2016-166653,45.2480011,credit_card,6
CA-2016-166674,1933.537964,debit_card,5
CA-2016-166772,248.0800018,credit_card,3
CA-2016-166912,433.5679932,voucher,1
CA-2016-167115,501.8099976,debit_card,5
CA-2016-167241,513.3359985,credit_card,1
CA-2016-167290,498,credit_card,10
CA-2016-167416,84.83999634,credit_card,5
CA-2016-167507,147.0679932,voucher,2
CA-2016-167556,723.9000244,credit_card,5
CA-2016-167584,39.88000107,credit_card,2
CA-2016-167605,141.552002,credit_card,3
CA-2016-167682,89.36399841,credit_card,8
CA-2016-167759,4.607999802,credit_card,3
CA-2016-167983,1345.484985,credit_card,3
CA-2016-168032,1063.300049,credit_card,2
CA-2016-168046,1015.833984,credit_card,1
CA-2016-168081,14.76000023,debit_card,1
CA-2016-168354,200.3760071,debit_card,4
CA-2016-168361,258.5759888,credit_card,2
CA-2016-168536,25.63199997,credit_card,1
CA-2016-168543,383.4379883,debit_card,5
CA-2016-168557,1294.75,debit_card,2
CA-2016-168753,154.3999939,credit_card,1
CA-2016-168774,219.1840057,credit_card,5
CA-2016-168830,182.9400024,debit_card,1
CA-2016-168844,1090.267944,debit_card,5
CA-2016-168893,290.428009,credit_card,8
CA-2016-168921,49.75999832,credit_card,3
CA-2016-168956,521.6879883,credit_card,3
CA-2016-169026,17.47999954,credit_card,8
CA-2016-169103,1538.829956,debit_card,3
CA-2016-169166,563.8079834,credit_card,1
CA-2016-169194,115.5039978,credit_card,1
CA-2016-169215,87.80000305,credit_card,4
CA-2016-169334,65.5,credit_card,8
CA-2016-169663,101.5100021,credit_card,4
CA-2016-169670,53.34000015,credit_card,2
CA-2016-169824,229.5800018,credit_card,4
CA-2016-169838,61.75999832,credit_card,10
CA-2016-169887,112.1399994,credit_card,2
CA-2016-169922,639.065979,credit_card,1
CA-2016-169943,389.8479919,credit_card,4
CA-2016-169957,97.1760025,debit_card,6
CA-2016-169971,36.02000046,credit_card,4
CA-2017-100013,484.8240051,credit_card,5
CA-2017-100055,120.2399979,credit_card,2
CA-2017-100097,711.3060303,credit_card,8
CA-2017-100111,2805.656006,credit_card,2
CA-2017-100160,70.13999939,credit_card,9
CA-2017-100202,217.0559998,credit_card,8
CA-2017-100223,1492.899048,voucher,2
CA-2017-100230,1930.33606,debit_card,4
CA-2017-100237,51.79999924,credit_card,1
CA-2017-100314,1116.900024,voucher,1
CA-2017-100335,103.9680023,credit_card,3
CA-2017-100356,272.9400024,credit_card,3
CA-2017-100384,117.3960037,debit_card,2
CA-2017-100412,69.93000031,credit_card,6
CA-2017-100426,31.77599907,credit_card,7
CA-2017-100433,45.36000061,debit_card,2
CA-2017-100524,32.00999832,credit_card,8
CA-2017-100601,45.04000092,credit_card,1
CA-2017-100615,2714.934082,credit_card,8
CA-2017-100622,622.7119751,credit_card,3
CA-2017-100636,84.98999786,debit_card,5
CA-2017-100650,87.54000092,credit_card,10
CA-2017-100748,70.00800323,credit_card,2
CA-2017-100783,69.51999664,credit_card,1
CA-2017-100811,63.24599838,debit_card,6
CA-2017-100902,94.09999847,credit_card,3
CA-2017-100951,99.69599915,debit_card,2
CA-2017-101042,522.7999878,debit_card,10
CA-2017-101049,395.5119934,credit_card,5
CA-2017-101077,259.7399902,credit_card,4
CA-2017-101182,470.5920105,credit_card,5
CA-2017-101210,374.4360046,credit_card,1
CA-2017-101245,92.53199768,credit_card,8
CA-2017-101273,15.56999969,credit_card,6
CA-2017-101308,371.1279907,credit_card,2
CA-2017-101322,104.9800034,credit_card,1
CA-2017-101434,1195.937988,debit_card,2
CA-2017-101483,554.4799805,credit_card,6
CA-2017-101574,27.42000008,credit_card,10
CA-2017-101581,185.5800018,credit_card,2
CA-2017-101637,1252.703979,debit_card,1
CA-2017-101665,99.98000336,credit_card,7
CA-2017-101700,18.38400078,credit_card,10
CA-2017-101728,297.5499878,credit_card,10
CA-2017-101749,14.97999954,credit_card,1
CA-2017-101798,67.23999786,credit_card,1
CA-2017-101805,2638.756104,credit_card,3
CA-2017-102099,151.8480072,debit_card,10
CA-2017-102155,102.8239975,credit_card,4
CA-2017-102197,409.2539978,credit_card,10
CA-2017-102204,1339.328003,debit_card,1
CA-2017-102267,272.6099854,credit_card,10
CA-2017-102309,619.9979858,credit_card,4
CA-2017-102337,62.81600189,credit_card,2
CA-2017-102379,318.2900085,credit_card,4
CA-2017-102407,169.4519958,credit_card,4
CA-2017-102414,150.7120056,credit_card,15
CA-2017-102519,325.5039978,credit_card,2
CA-2017-102554,18.08799934,credit_card,2
CA-2017-102610,607.4959717,credit_card,2
CA-2017-102659,5.21999979,credit_card,8
CA-2017-102729,85.90000153,credit_card,1
CA-2017-102736,515.8400269,credit_card,1
CA-2017-102750,26.79999924,credit_card,2
CA-2017-102771,12.93999958,credit_card,8
CA-2017-102820,10.3039999,credit_card,10
CA-2017-102834,155.3500061,credit_card,5
CA-2017-102925,4117.419922,credit_card,5
CA-2017-102946,323.9819946,credit_card,1
CA-2017-102967,31.55999947,credit_card,1
CA-2017-103009,328.5899963,debit_card,10
CA-2017-103065,378.6300049,credit_card,5
CA-2017-103156,47.40000153,credit_card,10
CA-2017-103212,1052.167969,credit_card,2
CA-2017-103352,456.5899963,credit_card,2
CA-2017-103380,219.2940063,credit_card,8
CA-2017-103415,663.9199829,credit_card,6
CA-2017-103443,260.8359985,credit_card,2
CA-2017-103478,251.0220032,credit_card,4
CA-2017-103499,1117.920044,credit_card,4
CA-2017-103506,56.29999924,credit_card,3
CA-2017-103520,4.860000134,debit_card,4
CA-2017-103611,856.6560059,credit_card,1
CA-2017-103765,199.75,credit_card,2
CA-2017-103877,22.70400047,debit_card,1
CA-2017-103968,37.65999985,debit_card,1
CA-2017-104003,831.2000122,credit_card,8
CA-2017-104010,14.39999962,credit_card,4
CA-2017-104066,2.303999901,credit_card,1
CA-2017-104080,50.33800125,credit_card,2
CA-2017-104108,171.0399933,credit_card,3
CA-2017-104136,198.8760071,credit_card,2
CA-2017-104220,722.8560181,debit_card,2
CA-2017-104318,83.41999817,credit_card,9
CA-2017-104381,28,credit_card,1
CA-2017-104388,18.28800011,debit_card,1
CA-2017-104577,599.9000244,credit_card,5
CA-2017-104619,277.1719971,debit_card,1
CA-2017-104640,16.07999992,debit_card,5
CA-2017-104647,217.7640076,credit_card,6
CA-2017-104731,2542.508057,credit_card,10
CA-2017-104745,134.6560059,credit_card,5
CA-2017-104801,1211.083984,credit_card,4
CA-2017-104822,50.49599838,credit_card,1
CA-2017-104850,662.8800049,credit_card,1
CA-2017-104864,98.61199951,credit_card,1
CA-2017-104885,724.8959961,debit_card,3
CA-2017-104906,30.87000084,debit_card,1
CA-2017-104913,7.920000076,credit_card,10
CA-2017-104927,265.9899902,credit_card,8
CA-2017-105053,14.93999958,credit_card,3
CA-2017-105074,621.7600098,credit_card,1
CA-2017-105130,63.97999954,credit_card,1
CA-2017-105144,99.98000336,credit_card,4
CA-2017-105193,106.8690033,credit_card,8
CA-2017-105214,74.5019989,voucher,1
CA-2017-105235,40.04199982,credit_card,8
CA-2017-105326,19.79999924,credit_card,1
CA-2017-105333,151.552002,credit_card,6
CA-2017-105410,437.928009,credit_card,2
CA-2017-105445,1.524000049,credit_card,5
CA-2017-105480,126.538002,credit_card,1
CA-2017-105487,1871.108032,credit_card,8
CA-2017-105543,27.96800041,credit_card,10
CA-2017-105620,106.1119995,credit_card,3
CA-2017-105669,90.07800293,credit_card,4
CA-2017-105809,281.9679871,credit_card,1
CA-2017-105823,892.223999,credit_card,3
CA-2017-105851,78.59999847,credit_card,12
CA-2017-105886,389.9700012,credit_card,6
CA-2017-105914,85.66400146,credit_card,2
CA-2017-105921,37.74000168,credit_card,4
CA-2017-105991,854.776001,credit_card,10
CA-2017-106033,383.9519958,credit_card,1
CA-2017-106047,13.03999996,credit_card,6
CA-2017-106068,2394.281006,credit_card,6
CA-2017-106103,7.920000076,credit_card,10
CA-2017-106180,414.3680115,credit_card,3
CA-2017-106355,84.41600037,credit_card,2
CA-2017-106432,924.6820068,credit_card,2
CA-2017-106537,12.14400005,credit_card,8
CA-2017-106691,99.56800079,debit_card,3
CA-2017-106747,26.37999916,credit_card,10
CA-2017-106782,5.28000021,credit_card,2
CA-2017-106824,163.7640076,credit_card,10
CA-2017-106831,41.70399857,credit_card,2
CA-2017-106852,240.3399963,credit_card,2
CA-2017-106859,232.3320007,credit_card,1
CA-2017-106943,36.27000046,credit_card,3
CA-2017-106964,32.40000153,debit_card,4
CA-2017-107125,364.1000061,debit_card,10
CA-2017-107132,250.5339966,credit_card,2
CA-2017-107167,255.9839935,credit_card,1
CA-2017-107174,980.2600098,credit_card,3
CA-2017-107209,42.81000137,credit_card,1
CA-2017-107244,2.201999903,credit_card,2
CA-2017-107265,6.407999992,credit_card,2
CA-2017-107293,3.983999968,debit_card,3
CA-2017-107314,219.8399963,credit_card,1
CA-2017-107321,217.8179932,debit_card,10
CA-2017-107342,21.95999908,credit_card,7
CA-2017-107461,9.979999542,debit_card,2
CA-2017-107503,748.7520142,credit_card,2
CA-2017-107517,573.6500244,credit_card,2
CA-2017-107552,13.97999954,debit_card,4
CA-2017-107629,944.0180054,credit_card,10
CA-2017-107713,108.3359985,credit_card,1
CA-2017-107720,64.95999908,credit_card,1
CA-2017-107727,37.31999969,credit_card,1
CA-2017-107748,52.56600189,credit_card,1
CA-2017-107797,79.51200104,credit_card,2
CA-2017-107825,1319.959961,credit_card,4
CA-2017-107853,20.63999939,credit_card,4
CA-2017-107874,131.9799957,credit_card,2
CA-2017-107909,776.8499756,credit_card,4
CA-2017-107958,180.6640015,credit_card,2
CA-2017-107986,96.08000183,credit_card,4
CA-2017-108000,159.5599976,credit_card,6
CA-2017-108035,364.519989,credit_card,2
CA-2017-108070,663.8729858,credit_card,10
CA-2017-108091,358.5799866,credit_card,3
CA-2017-108112,123.7320023,credit_card,6
CA-2017-108287,38.88000107,credit_card,4
CA-2017-108294,12.96000004,debit_card,2
CA-2017-108322,621.1420288,credit_card,3
CA-2017-108329,29.78000069,credit_card,4
CA-2017-108441,621.6079712,credit_card,3
CA-2017-108539,188.9279938,debit_card,3
CA-2017-108553,327.6640015,credit_card,4
CA-2017-108560,500.7070007,credit_card,8
CA-2017-108574,243.8099976,credit_card,4
CA-2017-108749,68.2440033,credit_card,10
CA-2017-108791,178.302002,credit_card,1
CA-2017-108854,117.4319992,debit_card,3
CA-2017-108910,33.40000153,credit_card,4
CA-2017-108931,650.2000122,credit_card,10
CA-2017-109085,579.5800171,credit_card,3
CA-2017-109099,36.73799896,credit_card,1
CA-2017-109183,38.88000107,credit_card,3
CA-2017-109211,17.04000092,voucher,1
CA-2017-109393,309.5759888,voucher,4
CA-2017-109589,32.40000153,credit_card,1
CA-2017-109701,1468.838013,credit_card,2
CA-2017-109715,16.52000046,credit_card,1
CA-2017-109750,6.679999828,credit_card,2
CA-2017-109757,901.8720093,credit_card,2
CA-2017-109778,7.380000114,debit_card,8
CA-2017-109946,194.6999969,credit_card,8
CA-2017-109960,645.4730225,credit_card,10
CA-2017-110198,205.6000061,credit_card,3
CA-2017-110212,1801.631958,debit_card,2
CA-2017-110310,483.6480103,credit_card,2
CA-2017-110373,303.2359924,credit_card,8
CA-2017-110380,256.7839966,credit_card,10
CA-2017-110429,73.36000061,debit_card,2
CA-2017-110443,730.1019897,debit_card,8
CA-2017-110478,95.2480011,credit_card,5
CA-2017-110625,13.27999973,credit_card,4
CA-2017-110821,136.1719971,credit_card,1
CA-2017-110842,1474.26001,credit_card,10
CA-2017-110884,25.68000031,credit_card,2
CA-2017-110905,4052.330078,credit_card,10
CA-2017-110926,19.75,credit_card,2
CA-2017-110940,32.89599991,debit_card,4
CA-2017-111178,15.92000008,credit_card,6
CA-2017-111220,665.539978,credit_card,8
CA-2017-111262,229.1439972,credit_card,10
CA-2017-111269,458.6400146,credit_card,1
CA-2017-111332,1114.942017,credit_card,2
CA-2017-111374,4.409999847,credit_card,4
CA-2017-111388,26.87999916,credit_card,10
CA-2017-111556,689.5239868,credit_card,2
CA-2017-111577,34.75999832,credit_card,4
CA-2017-111591,111.5999985,credit_card,2
CA-2017-111647,8.850000381,credit_card,2
CA-2017-111689,67.26999664,credit_card,4
CA-2017-111717,215.5919952,credit_card,3
CA-2017-111738,76.91200256,debit_card,1
CA-2017-111759,67.70999908,credit_card,8
CA-2017-111808,36.40000153,credit_card,2
CA-2017-111815,383.9200134,credit_card,3
CA-2017-112004,74.30799866,credit_card,2
CA-2017-112039,43.87200165,credit_card,4
CA-2017-112333,260.0599976,credit_card,8
CA-2017-112431,52.58800125,debit_card,5
CA-2017-112473,8.095999718,credit_card,2
CA-2017-112515,992.1939697,credit_card,1
CA-2017-112529,89.5,credit_card,5
CA-2017-112536,249.5160065,credit_card,2
CA-2017-112725,1038.375977,credit_card,4
CA-2017-112753,70.88999939,credit_card,4
CA-2017-112774,19.86000061,credit_card,1
CA-2017-112809,71.36399841,credit_card,8
CA-2017-112844,227.3200073,credit_card,10
CA-2017-112865,104.5800018,voucher,4
CA-2017-112900,40.97000122,credit_card,4
CA-2017-112956,84.35600281,credit_card,8
CA-2017-112984,19.64800072,voucher,3
CA-2017-113075,10.71000004,credit_card,4
CA-2017-113208,6.464000225,credit_card,2
CA-2017-113278,2117.205078,credit_card,10
CA-2017-113355,4673.399902,credit_card,6
CA-2017-113453,37.45999908,credit_card,3
CA-2017-113460,25.34399986,debit_card,1
CA-2017-113474,19.5359993,credit_card,7
CA-2017-113481,631.8400269,credit_card,1
CA-2017-113530,662.6400146,credit_card,4
CA-2017-113558,70.01599884,credit_card,2
CA-2017-113670,517.6240234,credit_card,2
CA-2017-113705,2151.074951,credit_card,10
CA-2017-113873,1376.634033,credit_card,3
CA-2017-113908,306.9400024,credit_card,4
CA-2017-114055,188.6139984,credit_card,10
CA-2017-114216,242.6239929,credit_card,3
CA-2017-114258,1322.930054,credit_card,2
CA-2017-114370,1001.583984,credit_card,2
CA-2017-114412,250.2599945,credit_card,12
CA-2017-114440,89.56800079,credit_card,2
CA-2017-114552,876.2999878,credit_card,10
CA-2017-114636,370.6199951,debit_card,1
CA-2017-114804,239.9600067,debit_card,2
CA-2017-115070,14.09599972,credit_card,10
CA-2017-115105,1119.984009,credit_card,1
CA-2017-115119,919.539978,credit_card,4
CA-2017-115175,330.5880127,credit_card,4
CA-2017-115322,1640.699951,credit_card,1
CA-2017-115448,17.12000084,credit_card,10
CA-2017-115546,12.46800041,debit_card,5
CA-2017-115602,302.8099976,credit_card,6
CA-2017-115651,26.75200081,credit_card,3
CA-2017-115777,51.64799881,credit_card,3
CA-2017-115805,17.08799934,credit_card,2
CA-2017-115882,462.6119995,credit_card,3
CA-2017-115931,1138.97998,credit_card,1
CA-2017-115994,76.54399872,debit_card,1
CA-2017-116113,39.62400055,credit_card,3
CA-2017-116204,146.7599945,credit_card,10
CA-2017-116225,89.97000122,credit_card,1
CA-2017-116288,8.619999886,credit_card,1
CA-2017-116358,38.48799896,credit_card,5
CA-2017-116498,71.97599792,credit_card,3
CA-2017-116519,52.51200104,credit_card,4
CA-2017-116645,344.2200012,credit_card,10
CA-2017-116680,53.84999847,credit_card,2
CA-2017-116715,307.447998,debit_card,10
CA-2017-116855,8.352000237,credit_card,1
CA-2017-116939,41.36999893,credit_card,4
CA-2017-116946,924.210022,credit_card,10
CA-2017-116953,58.4640007,credit_card,1
CA-2017-116988,409.8699951,credit_card,2
CA-2017-117009,36.40000153,voucher,3
CA-2017-117023,366.0599976,credit_card,5
CA-2017-117044,41.7840004,credit_card,2
CA-2017-117079,70.98000336,credit_card,2
CA-2017-117114,180.1799927,credit_card,7
CA-2017-117128,1579.036011,credit_card,2
CA-2017-117156,307.980011,credit_card,3
CA-2017-117198,51.18399811,credit_card,10
CA-2017-117212,2094.62793,debit_card,2
CA-2017-117240,454.5599976,debit_card,10
CA-2017-117261,10.56000042,credit_card,8
CA-2017-117324,553.2189941,credit_card,4
CA-2017-117394,273.6659851,credit_card,2
CA-2017-117401,666.3300171,credit_card,4
CA-2017-117422,5014.943848,credit_card,1
CA-2017-117436,191.9759979,credit_card,8
CA-2017-117443,307.2720032,credit_card,10
CA-2017-117457,881.3640137,credit_card,5
CA-2017-117485,33.48799896,debit_card,2
CA-2017-117513,244.0059967,debit_card,2
CA-2017-117632,407.5360107,credit_card,7
CA-2017-117646,2302.76001,credit_card,10
CA-2017-117667,487.493988,credit_card,2
CA-2017-117695,12.18000031,debit_card,1
CA-2017-117702,853.7819824,credit_card,3
CA-2017-117807,59.99399948,credit_card,4
CA-2017-117821,16.55999947,credit_card,4
CA-2017-117863,168.3500061,credit_card,1
CA-2017-117870,687.2800293,credit_card,2
CA-2017-117933,801.5679932,debit_card,10
CA-2017-117947,1437.219971,credit_card,4
CA-2017-118003,97.4240036,credit_card,5
CA-2017-118017,1029.082031,credit_card,2
CA-2017-118122,659.9699707,credit_card,10
CA-2017-118136,54.33599854,debit_card,1
CA-2017-118199,546.9240112,credit_card,10
CA-2017-118213,215.1600037,credit_card,4
CA-2017-118360,40.68000031,credit_card,1
CA-2017-118367,353.5679932,debit_card,4
CA-2017-118402,44.40000153,credit_card,2
CA-2017-118437,14.27200031,credit_card,7
CA-2017-118521,5.559999943,debit_card,3
CA-2017-118542,46.13999939,credit_card,10
CA-2017-118577,405.4639893,credit_card,6
CA-2017-118640,502.6199951,debit_card,4
CA-2017-118668,435.1679993,debit_card,2
CA-2017-118724,96.30999756,debit_card,1
CA-2017-118731,168.6360016,credit_card,1
CA-2017-118857,60.86399841,credit_card,10
CA-2017-118864,71.97599792,credit_card,2
CA-2017-118885,615.5360107,credit_card,5
CA-2017-118892,124.1999969,credit_card,1
CA-2017-119004,8682.916016,credit_card,1
CA-2017-119011,745.9959717,credit_card,1
CA-2017-119193,1326.869995,credit_card,3
CA-2017-119284,3245.312012,credit_card,5
CA-2017-119305,7.159999847,credit_card,5
CA-2017-119389,85.05599976,credit_card,2
CA-2017-119424,85.62000275,credit_card,2
CA-2017-119452,9.93599987,credit_card,4
CA-2017-119494,46.67200089,debit_card,10
CA-2017-119564,2003.920044,credit_card,4
CA-2017-119578,11.80000019,credit_card,1
CA-2017-119655,98.87999725,credit_card,5
CA-2017-119746,145.6399994,credit_card,3
CA-2017-119809,1365.615967,credit_card,3
CA-2017-120019,9.767999649,credit_card,1
CA-2017-120061,91.68000031,credit_card,8
CA-2017-120168,280.9779968,credit_card,3
CA-2017-120222,326.3039856,credit_card,10
CA-2017-120327,31.92000008,debit_card,2
CA-2017-120376,468.8160095,credit_card,3
CA-2017-120404,198.5460052,credit_card,8
CA-2017-120614,112.6480026,credit_card,1
CA-2017-120705,242.9400024,credit_card,4
CA-2017-120719,123.9199982,credit_card,5
CA-2017-120761,201.5839996,credit_card,2
CA-2017-120894,332.9400024,credit_card,2
CA-2017-120936,19.20199966,credit_card,2
CA-2017-120999,837.5999756,credit_card,2
CA-2017-121027,546.8010254,debit_card,2
CA-2017-121048,581.1539917,debit_card,1
CA-2017-121083,384.3680115,credit_card,3
CA-2017-121125,457.5339966,credit_card,8
CA-2017-121160,176.5440063,credit_card,1
CA-2017-121195,15.55200005,credit_card,1
CA-2017-121216,54.90599823,credit_card,2
CA-2017-121258,189.3840027,credit_card,1
CA-2017-121293,454.4639893,credit_card,1
CA-2017-121300,204.0899963,credit_card,5
CA-2017-121314,60.81000137,credit_card,4
CA-2017-121398,322.6900024,credit_card,2
CA-2017-121412,86.35199738,credit_card,1
CA-2017-121419,267.7099915,credit_card,4
CA-2017-121468,26.15999985,debit_card,3
