campaign_id,product_id,channel_id,budget,end_date,start_date,campaign_type
1365,OFF-BI-10001636,7,18965,29-06-2017,25-05-2017,Discount
265,TEC-PH-10004536,4,25479,19-06-2017,31-10-2016,Seasonal Sale
851,TEC-PH-10004536,1,17162,27-06-2017,28-04-2017,Retargeting
555,FUR-FU-10003975,1,19007,14-06-2017,27-02-2017,Engagement Campaign
698,OFF-LA-10004544,1,10595,16-06-2017,20-06-2016,Discount
1251,OFF-LA-10004544,5,13916,17-06-2017,23-11-2016,Flash Sale
1131,FUR-FU-10004017,6,8361,28-08-2018,11-10-2017,Flash Sale
1478,FUR-FU-10004017,4,16598,15-09-2018,21-04-2018,Seasonal Sale
927,OFF-BI-10002012,2,14419,23-06-2018,19-11-2017,Loyalty Campaign
1180,OFF-BI-10001718,3,33321,13-10-2017,07-12-2016,Brand Awareness
687,FUR-CH-10001891,2,9801,27-07-2018,21-05-2018,Loyalty Campaign
1411,OFF-PA-10001260,3,42612,14-07-2018,27-10-2017,Brand Awareness
1500,OFF-PA-10001144,7,5664,03-06-2017,09-05-2017,Flash Sale
1055,OFF-AP-10001394,4,17185,20-06-2018,09-01-2018,Seasonal Sale
1083,OFF-AP-10001394,4,11905,15-06-2018,27-10-2017,Win-Back Campaign
1313,OFF-AP-10001394,2,59208,17-06-2018,11-09-2017,Brand Awareness
912,OFF-ST-10002370,6,16499,04-06-2018,29-12-2017,Discount
738,OFF-EN-10001532,6,12997,16-01-2018,09-01-2017,Discount
1265,OFF-EN-10001532,3,23035,01-02-2018,18-02-2017,Conversion Campaign
428,FUR-FU-10003535,2,11638,25-05-2017,03-10-2016,Discount
640,OFF-AR-10001972,3,20594,05-09-2018,01-06-2018,Conversion Campaign
1168,TEC-PH-10000369,3,42001,15-01-2018,04-08-2017,Product Launch
707,FUR-CH-10003379,5,41192,29-03-2017,12-09-2016,Product Launch
764,OFF-BI-10001758,1,11033,14-03-2018,19-08-2017,First-Time Buyer Campaign
896,OFF-AP-10002534,7,17129,12-05-2018,03-11-2017,Conversion Campaign
1185,OFF-ST-10000107,1,15303,14-07-2017,18-04-2017,Engagement Campaign
935,OFF-LA-10001474,4,16365,24-06-2017,25-06-2016,Seasonal Sale
570,TEC-PH-10000038,5,14973,11-08-2018,01-07-2018,Discount
1401,TEC-PH-10000038,5,10455,03-08-2018,09-02-2018,Flash Sale
737,TEC-PH-10001817,6,7044,21-11-2017,03-10-2017,Loyalty Campaign
1574,TEC-PH-10001817,7,17557,09-12-2017,04-09-2017,Discount
465,TEC-PH-10003691,3,58126,21-07-2017,04-07-2016,Brand Awareness
688,OFF-PA-10000357,1,10691,14-02-2018,25-04-2017,Engagement Campaign
1358,OFF-PA-10000357,3,5775,16-01-2018,08-09-2017,Loyalty Campaign
214,OFF-ST-10000344,6,11323,29-04-2017,02-06-2016,Flash Sale
1306,FUR-CH-10000015,4,21809,25-05-2017,24-03-2017,Engagement Campaign
1388,OFF-PA-10003729,6,8687,14-06-2017,07-03-2017,Win-Back Campaign
758,OFF-ST-10000142,3,26804,27-01-2018,20-05-2017,Brand Awareness
290,TEC-AC-10002567,4,12640,06-02-2018,01-06-2017,Engagement Campaign
524,TEC-AC-10002567,6,10122,14-01-2018,10-07-2017,Win-Back Campaign
1428,TEC-AC-10002567,2,7496,16-01-2018,19-09-2017,Flash Sale
574,OFF-AP-10003860,4,29757,14-10-2017,15-10-2016,Product Launch
1228,OFF-AP-10003860,3,27973,20-10-2017,31-10-2016,Conversion Campaign
1057,OFF-BI-10001510,5,13756,21-09-2018,14-05-2018,Loyalty Campaign
138,OFF-LA-10002271,4,10963,17-09-2018,17-08-2017,Retargeting
202,OFF-ST-10002292,7,9960,23-04-2018,07-05-2017,Discount
1190,OFF-ST-10002292,1,21088,21-05-2018,26-08-2017,Product Launch
327,TEC-PH-10000576,3,39661,11-05-2018,02-02-2018,Seasonal Sale
1455,OFF-ST-10000642,5,13030,08-03-2017,03-03-2016,First-Time Buyer Campaign
708,TEC-AC-10001908,2,38861,13-08-2018,23-06-2018,Brand Awareness
1170,TEC-AC-10001908,7,35884,27-08-2018,14-02-2018,Product Launch
814,OFF-AP-10001242,2,10108,12-10-2017,04-06-2017,Win-Back Campaign
1016,OFF-AP-10001242,3,17411,21-10-2017,27-02-2017,Retargeting
549,FUR-FU-10002445,6,21506,02-03-2018,30-03-2017,Conversion Campaign
978,TEC-PH-10002549,6,32598,25-08-2018,07-11-2017,Brand Awareness
1206,TEC-PH-10003484,7,12084,29-08-2018,16-09-2017,Discount
280,TEC-PH-10003012,4,43444,13-12-2017,26-04-2017,Product Launch
1368,TEC-PH-10003012,4,12583,05-12-2017,13-10-2017,Engagement Campaign
872,TEC-AC-10003433,2,14416,23-12-2017,11-01-2017,Flash Sale
691,TEC-AC-10004864,6,23455,22-10-2017,16-07-2017,Conversion Campaign
759,TEC-AC-10004864,2,19272,21-10-2017,05-05-2017,Conversion Campaign
305,TEC-AC-10002647,3,45642,24-09-2017,08-03-2017,Brand Awareness
370,OFF-PA-10002713,7,50347,06-04-2017,03-12-2016,Brand Awareness
443,OFF-PA-10002713,7,10969,27-03-2017,22-01-2017,Win-Back Campaign
963,OFF-EN-10003072,5,11685,05-09-2017,31-10-2016,Discount
1178,OFF-PA-10002581,6,6399,22-02-2018,01-06-2017,Loyalty Campaign
469,TEC-PH-10002834,7,34225,20-04-2018,24-07-2017,Seasonal Sale
504,OFF-PA-10000477,3,9962,14-12-2017,31-08-2017,Flash Sale
1030,OFF-PA-10000477,7,14243,21-01-2018,06-06-2017,Engagement Campaign
1554,OFF-PA-10000477,4,29577,23-12-2017,03-05-2017,Seasonal Sale
695,OFF-ST-10000943,1,12124,24-03-2018,09-12-2017,Engagement Campaign
1066,OFF-ST-10000943,5,12003,16-03-2018,02-01-2018,Loyalty Campaign
281,TEC-PH-10004071,5,51878,15-03-2018,19-07-2017,Brand Awareness
483,TEC-PH-10004071,5,38118,20-02-2018,06-01-2018,Product Launch
637,OFF-AP-10002203,5,9138,02-05-2017,05-05-2016,First-Time Buyer Campaign
109,OFF-BI-10003091,7,17769,02-05-2017,04-02-2017,Retargeting
786,OFF-BI-10003091,6,9688,11-05-2017,30-10-2016,Win-Back Campaign
357,OFF-ST-10000060,3,26734,02-09-2018,25-10-2017,Product Launch
1239,OFF-ST-10000060,4,13893,09-09-2018,25-06-2018,Engagement Campaign
1525,OFF-BI-10004187,2,6987,02-05-2017,29-04-2016,Loyalty Campaign
143,OFF-ST-10004804,2,11223,16-09-2017,30-01-2017,Discount
992,OFF-PA-10001289,3,13753,13-05-2018,01-08-2017,Conversion Campaign
1447,OFF-PA-10001289,3,5089,13-05-2018,23-09-2017,Flash Sale
680,FUR-FU-10001588,2,25001,19-09-2018,12-06-2018,Conversion Campaign
1562,FUR-FU-10001588,7,11677,02-09-2018,01-10-2017,Retargeting
1186,OFF-PA-10000308,6,13023,11-07-2018,26-10-2017,Win-Back Campaign
1315,OFF-PA-10000308,2,34667,16-07-2018,23-04-2018,Seasonal Sale
383,OFF-AP-10000240,5,8302,02-06-2017,23-12-2016,First-Time Buyer Campaign
441,OFF-AP-10000240,5,45365,12-06-2017,14-12-2016,Product Launch
933,OFF-AP-10000240,7,14288,21-05-2017,01-05-2016,Loyalty Campaign
719,OFF-PA-10004082,2,15747,19-04-2018,30-05-2017,Conversion Campaign
792,OFF-AR-10003338,5,21127,16-01-2018,07-10-2017,Engagement Campaign
473,OFF-PA-10001509,6,13164,24-04-2018,06-05-2017,Conversion Campaign
781,OFF-PA-10001509,4,11086,28-04-2018,24-11-2017,First-Time Buyer Campaign
1438,OFF-PA-10001509,1,33485,20-04-2018,10-05-2017,Brand Awareness
1305,OFF-AR-10004269,7,8519,05-04-2018,06-10-2017,Win-Back Campaign
788,FUR-FU-10001057,5,9133,11-07-2018,04-03-2018,Discount
217,OFF-BI-10002082,3,58603,02-03-2018,01-03-2017,Brand Awareness
527,TEC-AC-10001956,7,45347,20-10-2017,25-06-2017,Product Launch
1263,TEC-AC-10001956,1,19454,08-10-2017,04-05-2017,Discount
1258,OFF-BI-10004390,1,45831,17-02-2018,14-04-2017,Brand Awareness
1062,FUR-FU-10000277,3,16404,15-08-2018,18-10-2017,First-Time Buyer Campaign
1471,FUR-FU-10000277,2,8691,25-07-2018,09-06-2018,Discount
314,OFF-AR-10000127,3,12328,20-03-2018,29-04-2017,Conversion Campaign
363,OFF-AR-10000127,7,10171,21-03-2018,05-08-2017,Flash Sale
1242,FUR-FU-10004904,3,14763,07-03-2018,21-03-2017,Win-Back Campaign
1395,FUR-FU-10002918,2,7504,22-12-2017,03-05-2017,Flash Sale
1040,OFF-BI-10004716,6,25091,07-12-2017,13-05-2017,Seasonal Sale
1449,FUR-FU-10004666,3,10064,08-06-2017,24-11-2016,Flash Sale
1578,OFF-AP-10002945,3,17889,07-06-2017,03-12-2016,Conversion Campaign
619,OFF-PA-10002870,1,16523,26-06-2018,31-08-2017,Conversion Campaign
806,FUR-CH-10003833,2,20859,14-07-2018,06-02-2018,Seasonal Sale
231,OFF-LA-10001074,5,41319,06-10-2017,11-03-2017,Brand Awareness
558,TEC-AC-10002217,6,25862,16-04-2018,26-01-2018,Conversion Campaign
1114,TEC-AC-10002217,3,8632,13-03-2018,27-07-2017,Loyalty Campaign
1217,TEC-AC-10002217,7,13389,19-03-2018,05-05-2017,Retargeting
191,OFF-ST-10004507,2,22190,26-01-2018,08-10-2017,Conversion Campaign
651,OFF-ST-10004507,1,12983,30-01-2018,18-01-2017,Retargeting
1169,OFF-ST-10004507,6,27823,13-01-2018,30-01-2017,Conversion Campaign
1177,OFF-ST-10004507,4,12052,01-02-2018,12-03-2017,Retargeting
1213,OFF-AP-10000891,5,21509,07-05-2018,24-04-2017,Seasonal Sale
1324,OFF-AP-10000891,7,13958,15-04-2018,31-07-2017,Discount
1318,FUR-CH-10002331,1,18663,15-09-2017,07-12-2016,Discount
638,OFF-SU-10001664,2,22613,22-09-2018,15-08-2017,Engagement Campaign
285,OFF-AR-10001958,5,9295,13-06-2018,18-01-2018,Flash Sale
508,FUR-CH-10004063,2,15383,28-06-2018,29-03-2018,Conversion Campaign
333,OFF-FA-10001843,5,46449,21-06-2018,25-03-2018,Product Launch
172,OFF-ST-10003641,4,9864,04-07-2018,16-03-2018,First-Time Buyer Campaign
724,OFF-ST-10003641,1,17433,03-07-2018,07-12-2017,Seasonal Sale
689,TEC-PH-10002310,5,11408,10-03-2018,08-04-2017,First-Time Buyer Campaign
561,OFF-PA-10001947,4,6116,28-09-2018,13-07-2018,Win-Back Campaign
863,TEC-AC-10001606,4,39744,24-04-2018,16-04-2017,Seasonal Sale
345,OFF-BI-10004817,1,12390,26-02-2018,01-11-2017,Flash Sale
1261,OFF-BI-10004817,3,39634,24-01-2018,16-12-2017,Seasonal Sale
278,TEC-PH-10002115,6,7878,02-07-2018,17-02-2018,Retargeting
492,TEC-PH-10002115,1,15127,27-05-2018,28-02-2018,Engagement Campaign
1295,TEC-PH-10002115,7,26864,02-07-2018,21-05-2017,Product Launch
1495,OFF-AP-10000938,5,46499,16-04-2018,09-06-2017,Brand Awareness
192,OFF-BI-10004139,5,13048,03-06-2017,11-02-2017,Retargeting
964,OFF-BI-10004139,6,17632,17-06-2017,19-08-2016,Retargeting
458,FUR-FU-10000719,6,6466,29-08-2018,25-12-2017,Loyalty Campaign
842,OFF-PA-10000130,5,14130,25-01-2018,07-05-2017,Win-Back Campaign
887,OFF-PA-10000130,2,35089,05-02-2018,23-07-2017,Product Launch
137,FUR-FU-10000965,4,11899,10-12-2017,03-05-2017,Loyalty Campaign
226,FUR-FU-10000965,7,12615,02-01-2018,14-09-2017,Flash Sale
495,FUR-FU-10000965,2,8395,19-12-2017,04-06-2017,Loyalty Campaign
949,FUR-FU-10000965,4,15890,14-12-2017,02-11-2017,Discount
454,TEC-AC-10003027,1,15476,30-01-2018,24-11-2017,First-Time Buyer Campaign
1253,TEC-AC-10003027,6,23925,06-01-2018,30-09-2017,Engagement Campaign
1291,TEC-AC-10003027,1,8354,31-01-2018,28-01-2017,Win-Back Campaign
1017,TEC-PH-10002563,5,17264,17-08-2018,10-05-2018,Engagement Campaign
784,FUR-FU-10003142,1,10182,11-07-2017,01-10-2016,First-Time Buyer Campaign
931,OFF-ST-10003656,1,9674,21-09-2018,10-02-2018,Retargeting
264,FUR-BO-10002202,4,14493,01-06-2018,06-12-2017,Discount
580,FUR-BO-10002202,1,14421,24-06-2018,09-01-2018,Flash Sale
1405,FUR-BO-10002202,6,14668,28-05-2018,03-10-2017,Retargeting
1523,TEC-AC-10003590,4,13991,06-08-2017,09-05-2017,Conversion Campaign
826,OFF-AP-10004868,5,15121,12-07-2018,23-07-2017,First-Time Buyer Campaign
836,OFF-AP-10004868,1,36664,04-08-2018,23-11-2017,Product Launch
1130,OFF-AP-10004868,6,33983,07-08-2018,18-02-2018,Seasonal Sale
1575,OFF-AP-10004868,4,13866,06-08-2018,20-05-2018,Loyalty Campaign
1165,OFF-PA-10001972,5,10196,23-09-2018,07-11-2017,Discount
243,OFF-AR-10002818,4,13453,16-09-2018,09-06-2018,First-Time Buyer Campaign
1164,OFF-EN-10000056,5,11649,18-08-2018,24-12-2017,First-Time Buyer Campaign
1527,OFF-FA-10004838,6,25107,15-04-2018,12-01-2018,Brand Awareness
1167,OFF-PA-10003424,5,52477,28-04-2018,18-07-2017,Brand Awareness
1479,OFF-PA-10003424,5,15881,09-04-2018,12-09-2017,Win-Back Campaign
276,OFF-PA-10000174,7,10627,24-10-2017,18-11-2016,Loyalty Campaign
726,OFF-PA-10000174,7,18544,13-11-2017,22-07-2017,Discount
1176,OFF-PA-10000174,7,10613,18-10-2017,05-09-2017,Discount
655,OFF-EN-10002592,1,13243,13-08-2018,05-01-2018,Retargeting
1205,OFF-EN-10002592,2,17972,20-08-2018,23-04-2018,Retargeting
518,OFF-PA-10000501,4,58087,13-09-2018,01-07-2018,Brand Awareness
837,TEC-PH-10001527,7,26992,16-05-2017,01-07-2016,Seasonal Sale
546,OFF-EN-10002621,1,16377,25-02-2018,26-02-2017,First-Time Buyer Campaign
1317,FUR-TA-10002645,6,10835,18-03-2018,29-01-2018,Retargeting
303,OFF-ST-10000777,3,13055,16-07-2018,01-01-2018,Conversion Campaign
1218,OFF-FA-10000304,3,29054,20-10-2017,31-05-2017,Product Launch
152,OFF-AR-10001231,6,38028,12-04-2017,06-10-2016,Seasonal Sale
1418,OFF-BI-10000545,3,8639,27-05-2018,21-07-2017,Win-Back Campaign
349,OFF-EN-10003068,3,16956,28-08-2017,27-12-2016,Discount
617,TEC-PH-10003645,5,13180,23-02-2018,13-03-2017,Flash Sale
1235,TEC-PH-10003645,4,9753,27-01-2018,07-09-2017,Loyalty Campaign
804,TEC-AC-10003023,7,16199,30-01-2018,07-02-2017,Seasonal Sale
676,FUR-TA-10001771,1,13765,15-02-2018,20-03-2017,First-Time Buyer Campaign
879,TEC-AC-10001445,7,44250,26-01-2018,18-04-2017,Brand Awareness
1391,TEC-AC-10001445,2,21888,22-01-2018,19-11-2017,Seasonal Sale
1591,TEC-AC-10001445,2,10905,24-01-2018,26-03-2017,Discount
563,OFF-PA-10003039,5,16686,30-03-2017,21-07-2016,Engagement Campaign
1200,OFF-PA-10003039,1,36539,16-04-2017,02-01-2017,Seasonal Sale
683,OFF-AR-10003478,1,38504,24-08-2018,20-08-2017,Product Launch
1372,OFF-AR-10003478,6,14132,19-09-2018,04-09-2017,Loyalty Campaign
745,FUR-FU-10001475,5,16078,20-08-2018,16-07-2018,Seasonal Sale
1270,OFF-AR-10000203,3,9280,05-03-2018,29-03-2017,Win-Back Campaign
107,FUR-CH-10003396,2,58388,04-07-2017,25-10-2016,Brand Awareness
356,OFF-LA-10004008,2,10769,08-09-2017,07-03-2017,Retargeting
852,FUR-BO-10002916,6,47376,05-10-2017,10-06-2017,Product Launch
867,FUR-BO-10002916,7,8557,06-09-2017,19-04-2017,Loyalty Campaign
174,OFF-LA-10003663,6,24242,05-03-2018,14-07-2017,Conversion Campaign
193,OFF-LA-10003663,6,44161,16-02-2018,10-11-2017,Product Launch
840,OFF-LA-10003663,7,10407,13-03-2018,20-11-2017,Win-Back Campaign
391,OFF-BI-10002764,3,13592,11-12-2017,08-06-2017,Loyalty Campaign
1595,OFF-BI-10002764,1,10312,08-12-2017,20-04-2017,Flash Sale
1221,OFF-ST-10002444,2,28364,22-01-2018,27-09-2017,Seasonal Sale
344,FUR-CH-10001215,2,38312,16-12-2017,18-09-2017,Product Launch
1460,FUR-CH-10001215,1,7852,07-12-2017,03-04-2017,Win-Back Campaign
576,FUR-CH-10002304,5,35412,15-11-2017,29-03-2017,Brand Awareness
690,FUR-CH-10002304,2,34065,12-11-2017,14-03-2017,Seasonal Sale
898,FUR-FU-10003829,2,12191,19-07-2017,18-02-2017,Loyalty Campaign
127,OFF-BI-10001120,2,8947,21-04-2018,19-03-2018,Loyalty Campaign
353,TEC-PH-10003655,1,37642,12-11-2017,02-04-2017,Brand Awareness
967,TEC-PH-10003655,5,12138,01-12-2017,30-09-2017,Win-Back Campaign
1189,OFF-PA-10002923,2,59835,01-09-2018,06-09-2017,Brand Awareness
150,TEC-PH-10000526,7,15545,16-09-2018,11-06-2018,Retargeting
624,TEC-PH-10000526,1,17054,31-08-2018,05-03-2018,Conversion Campaign
811,TEC-PH-10000526,4,8553,28-09-2018,14-11-2017,Loyalty Campaign
773,OFF-EN-10004846,4,15171,05-10-2018,26-04-2018,First-Time Buyer Campaign
521,OFF-EN-10003448,1,39515,09-03-2018,22-04-2017,Seasonal Sale
250,OFF-ST-10000876,6,9592,07-01-2018,22-08-2017,Flash Sale
652,OFF-ST-10000876,7,33735,08-01-2018,12-03-2017,Seasonal Sale
291,OFF-BI-10004738,2,10278,19-05-2018,09-10-2017,First-Time Buyer Campaign
1373,OFF-PA-10004610,6,15262,23-05-2018,14-05-2017,First-Time Buyer Campaign
393,OFF-PA-10004092,4,10272,27-09-2017,01-02-2017,Retargeting
263,TEC-PH-10000439,2,46566,05-11-2017,27-06-2017,Product Launch
1302,TEC-PH-10000439,7,10308,01-10-2017,16-06-2017,Loyalty Campaign
953,FUR-TA-10001705,5,9656,21-03-2018,14-07-2017,First-Time Buyer Campaign
456,OFF-BI-10003638,7,44597,09-11-2017,27-05-2017,Product Launch
965,OFF-BI-10003638,3,10874,15-10-2017,06-12-2016,First-Time Buyer Campaign
471,FUR-FU-10004245,3,17900,09-11-2017,06-01-2017,Conversion Campaign
1581,FUR-FU-10004245,2,6997,10-11-2017,16-10-2016,First-Time Buyer Campaign
1354,TEC-AC-10003289,1,25386,15-02-2018,21-12-2017,Product Launch
860,FUR-FU-10001025,7,23587,25-08-2018,16-02-2018,Seasonal Sale
946,TEC-AC-10002335,6,46206,13-09-2018,24-02-2018,Brand Awareness
184,TEC-AC-10002076,3,28828,27-02-2017,16-04-2016,Conversion Campaign
1094,TEC-AC-10002076,7,9217,29-03-2017,29-08-2016,Loyalty Campaign
1412,TEC-AC-10002076,3,9488,26-02-2017,21-05-2016,Win-Back Campaign
1496,OFF-AR-10002257,7,13299,07-10-2017,20-08-2017,Conversion Campaign
1427,TEC-PH-10003442,1,28685,07-02-2018,15-06-2017,Conversion Campaign
491,TEC-CO-10000971,3,29906,04-09-2018,25-07-2018,Brand Awareness
340,TEC-PH-10002468,6,14331,09-02-2018,29-06-2017,Retargeting
566,OFF-BI-10004308,3,17344,06-01-2018,10-04-2017,Discount
1467,OFF-BI-10004308,7,30088,25-01-2018,21-05-2017,Seasonal Sale
405,OFF-BI-10001679,7,14466,12-09-2017,24-02-2017,Engagement Campaign
869,OFF-BI-10001679,6,45093,21-09-2017,12-11-2016,Brand Awareness
1021,OFF-BI-10001679,2,13715,02-10-2017,10-06-2017,Discount
1403,OFF-BI-10001679,3,9503,27-09-2017,18-09-2016,Win-Back Campaign
233,TEC-CO-10004115,1,20274,31-12-2017,18-09-2017,Engagement Campaign
735,TEC-CO-10004115,4,8497,30-12-2017,21-10-2017,Win-Back Campaign
1442,TEC-PH-10003601,2,14988,22-08-2017,12-11-2016,First-Time Buyer Campaign
1502,OFF-AP-10003884,4,16271,09-12-2017,28-05-2017,Seasonal Sale
182,OFF-ST-10002485,2,14521,15-08-2018,24-07-2017,First-Time Buyer Campaign
253,TEC-MA-10004679,3,16055,20-07-2018,02-04-2018,Conversion Campaign
1104,TEC-MA-10004679,2,8521,24-08-2018,20-02-2018,Win-Back Campaign
1511,TEC-MA-10004679,7,13560,17-08-2018,09-03-2018,Win-Back Campaign
755,FUR-FU-10001731,6,14850,06-01-2018,24-08-2017,Flash Sale
1002,FUR-FU-10001731,5,17525,28-12-2017,28-02-2017,Engagement Campaign
1360,FUR-FU-10001731,7,16265,15-01-2018,23-02-2017,Discount
224,TEC-PH-10004774,1,14900,06-01-2018,26-02-2017,Retargeting
723,TEC-PH-10002726,1,16004,03-10-2017,24-11-2016,Conversion Campaign
888,OFF-ST-10001809,2,12702,02-11-2017,20-08-2017,First-Time Buyer Campaign
328,OFF-PA-10004983,2,23541,09-07-2018,09-10-2017,Product Launch
855,OFF-PA-10001534,4,11675,04-08-2018,23-04-2018,Flash Sale
820,OFF-AR-10004165,1,8765,18-12-2017,02-08-2017,Win-Back Campaign
1297,OFF-BI-10004099,6,55460,03-08-2018,22-05-2018,Brand Awareness
922,OFF-PA-10004996,6,10477,04-09-2018,03-10-2017,Discount
1350,OFF-PA-10004996,7,18308,03-09-2018,10-08-2017,Conversion Campaign
125,OFF-LA-10001175,5,13681,30-08-2018,05-05-2018,First-Time Buyer Campaign
1209,OFF-LA-10001175,4,16429,17-08-2018,18-07-2018,First-Time Buyer Campaign
1343,OFF-PA-10004041,7,13605,06-04-2018,17-03-2017,Flash Sale
310,OFF-FA-10000053,6,19952,15-04-2018,17-10-2017,Discount
1269,OFF-FA-10000053,2,46494,04-05-2018,02-08-2017,Brand Awareness
369,OFF-PA-10000605,2,6758,27-04-2018,11-05-2017,Flash Sale
906,OFF-PA-10000605,3,6076,09-05-2018,25-04-2017,Loyalty Campaign
881,TEC-PH-10001128,6,15314,29-03-2017,23-05-2016,First-Time Buyer Campaign
501,OFF-AR-10004602,3,12146,18-04-2018,11-12-2017,Win-Back Campaign
275,OFF-BI-10000301,6,24199,05-03-2018,18-07-2017,Engagement Campaign
375,OFF-BI-10000301,6,13359,16-02-2018,15-02-2017,Loyalty Campaign
940,OFF-BI-10000301,1,12338,06-03-2018,24-02-2017,Engagement Campaign
442,FUR-CH-10001973,4,22672,07-05-2018,16-01-2018,Conversion Campaign
710,FUR-CH-10001973,6,12638,14-05-2018,22-06-2017,Conversion Campaign
941,FUR-CH-10001973,5,14780,14-05-2018,22-09-2017,Engagement Campaign
1070,FUR-CH-10001973,2,22972,22-05-2018,07-02-2018,Engagement Campaign
304,FUR-FU-10003981,3,9600,21-04-2018,05-04-2017,Retargeting
482,OFF-AP-10001293,5,14710,02-09-2018,15-12-2017,First-Time Buyer Campaign
1007,OFF-ST-10001526,1,11828,02-09-2018,19-10-2017,Flash Sale
791,TEC-PH-10001254,3,23184,25-11-2017,07-12-2016,Conversion Campaign
516,OFF-PA-10002120,1,9007,26-12-2017,22-02-2017,Flash Sale
1255,OFF-PA-10001937,2,24042,20-02-2018,22-10-2017,Product Launch
118,FUR-BO-10001798,6,10793,23-03-2018,15-02-2017,Win-Back Campaign
252,TEC-PH-10001198,1,42677,12-03-2018,13-03-2017,Product Launch
362,TEC-AC-10000580,3,12009,29-04-2018,18-01-2018,Flash Sale
883,OFF-BI-10004876,4,22753,24-07-2018,30-07-2017,Seasonal Sale
352,OFF-BI-10003166,1,13192,22-01-2018,04-10-2017,Discount
586,OFF-BI-10003166,5,10647,15-02-2018,07-09-2017,Flash Sale
937,OFF-BI-10003166,1,15321,19-01-2018,23-11-2017,Win-Back Campaign
615,OFF-BI-10003694,3,7414,22-01-2018,06-04-2017,Loyalty Campaign
573,FUR-BO-10000711,6,8944,11-01-2018,26-08-2017,Win-Back Campaign
1141,TEC-PH-10002789,2,13317,03-01-2018,21-07-2017,Retargeting
120,OFF-EN-10002230,7,21601,23-07-2018,20-01-2018,Engagement Campaign
364,OFF-EN-10002230,6,14424,07-08-2018,15-11-2017,Retargeting
700,OFF-EN-10002230,6,8118,08-07-2018,06-12-2017,Discount
1020,OFF-BI-10000042,1,16012,02-11-2017,29-10-2016,First-Time Buyer Campaign
1087,OFF-PA-10001293,2,14024,23-04-2018,24-05-2017,Flash Sale
1278,FUR-CH-10002073,6,58241,13-05-2018,17-10-2017,Brand Awareness
1465,FUR-TA-10003008,1,17439,18-08-2017,14-10-2016,First-Time Buyer Campaign
1338,OFF-ST-10003638,7,16211,03-04-2017,02-01-2017,Discount
535,FUR-FU-10000260,4,36755,25-05-2018,25-09-2017,Seasonal Sale
611,FUR-FU-10000260,5,31452,19-05-2018,10-08-2017,Brand Awareness
697,OFF-BI-10002799,7,7285,01-12-2017,28-10-2016,Flash Sale
1045,OFF-BI-10000848,2,11158,14-02-2017,29-12-2016,Engagement Campaign
416,OFF-PA-10003936,1,39143,07-08-2018,05-02-2018,Seasonal Sale
1029,OFF-PA-10003936,2,12578,06-09-2018,19-03-2018,Win-Back Campaign
1587,OFF-PA-10003936,1,45690,23-08-2018,28-08-2017,Brand Awareness
612,FUR-FU-10003374,1,11349,25-11-2017,28-02-2017,Loyalty Campaign
111,FUR-CH-10000513,1,7599,20-05-2018,02-01-2018,Retargeting
575,FUR-CH-10000513,2,26329,10-06-2018,22-07-2017,Seasonal Sale
1367,FUR-CH-10000513,6,15437,30-05-2018,29-03-2018,Engagement Campaign
807,OFF-AR-10002766,6,15728,19-08-2018,03-05-2018,Win-Back Campaign
122,FUR-FU-10003274,5,7534,13-06-2017,21-02-2017,Win-Back Campaign
529,FUR-FU-10003274,4,15145,21-06-2017,28-04-2017,Retargeting
545,FUR-FU-10003274,3,14265,05-06-2017,23-10-2016,Discount
1134,FUR-FU-10003274,4,13744,08-06-2017,27-04-2017,Engagement Campaign
1056,TEC-PH-10001750,5,18817,07-09-2018,27-08-2017,Conversion Campaign
594,OFF-LA-10003766,4,26720,27-05-2018,10-01-2018,Brand Awareness
593,OFF-PA-10004071,2,38488,06-04-2018,07-08-2017,Product Launch
974,OFF-BI-10003656,5,12857,12-08-2018,30-10-2017,Flash Sale
238,TEC-PH-10001433,3,9406,03-02-2018,16-11-2017,Win-Back Campaign
598,TEC-PH-10001433,4,7017,25-01-2018,06-11-2017,Flash Sale
1233,TEC-PH-10001433,7,38311,24-01-2018,02-07-2017,Product Launch
140,FUR-BO-10003450,5,14440,10-10-2017,02-05-2017,Loyalty Campaign
767,FUR-BO-10003450,2,21827,06-10-2017,04-05-2017,Seasonal Sale
1436,FUR-BO-10003450,5,14724,12-09-2017,13-06-2017,Flash Sale
1212,OFF-AP-10003281,6,35580,02-01-2018,01-06-2017,Seasonal Sale
505,TEC-AC-10004510,2,14256,18-01-2018,30-08-2017,First-Time Buyer Campaign
823,TEC-AC-10003870,2,9575,12-04-2017,18-05-2016,Flash Sale
131,OFF-BI-10004826,1,29841,08-07-2018,20-05-2018,Seasonal Sale
787,OFF-BI-10004826,1,9754,16-07-2018,31-10-2017,First-Time Buyer Campaign
223,OFF-BI-10004519,1,6552,08-07-2018,14-05-2018,Flash Sale
1074,TEC-AC-10000420,2,22132,06-08-2018,12-07-2017,Seasonal Sale
1252,TEC-AC-10000420,1,14563,06-07-2018,23-07-2017,Engagement Campaign
1370,OFF-PA-10004285,1,53677,07-08-2018,27-11-2017,Brand Awareness
1515,OFF-PA-10003172,7,11649,23-10-2016,25-11-2015,Flash Sale
730,OFF-PA-10004470,5,27738,17-04-2018,09-01-2018,Brand Awareness
